     7.6562 -0.00073953  0.00019816
     5.3355      5.3031      -1.421
     5.3361      5.3025     -1.4208
     5.3367      5.3019     -1.4207
     5.3373      5.3014     -1.4205
     5.3379      5.3008     -1.4203
     5.3386      5.3002     -1.4202
     5.3392      5.2996       -1.42
     5.3398       5.299     -1.4199
     5.3404      5.2985     -1.4197
      5.341      5.2979     -1.4196
     5.3416      5.2973     -1.4194
     5.3423      5.2967     -1.4193
     5.3429      5.2961     -1.4191
     5.3435      5.2956     -1.4189
     5.3441       5.295     -1.4188
     5.3447      5.2944     -1.4186
     5.3453      5.2938     -1.4185
      5.346      5.2932     -1.4183
     5.3466      5.2926     -1.4182
     5.3472      5.2921      -1.418
     5.3478      5.2915     -1.4178
     5.3484      5.2909     -1.4177
      5.349      5.2903     -1.4175
     5.3497      5.2897     -1.4174
     5.3503      5.2892     -1.4172
     5.3509      5.2886     -1.4171
     5.3515       5.288     -1.4169
     5.3521      5.2874     -1.4168
     5.3527      5.2868     -1.4166
     5.3534      5.2862     -1.4164
      5.354      5.2857     -1.4163
     5.3546      5.2851     -1.4161
     5.3552      5.2845      -1.416
     5.3558      5.2839     -1.4158
     5.3564      5.2833     -1.4157
     5.3571      5.2828     -1.4155
     5.3577      5.2822     -1.4154
     5.3583      5.2816     -1.4152
     5.3589       5.281      -1.415
     5.3595      5.2804     -1.4149
     5.3601      5.2798     -1.4147
     5.3608      5.2793     -1.4146
     5.3614      5.2787     -1.4144
      5.362      5.2781     -1.4143
     5.3626      5.2775     -1.4141
     5.3632      5.2769     -1.4139
     5.3638      5.2763     -1.4138
     5.3644      5.2758     -1.4136
     5.3651      5.2752     -1.4135
     5.3657      5.2746     -1.4133
     5.3663       5.274     -1.4132
     5.3669      5.2734      -1.413
     5.3675      5.2728     -1.4129
     5.3681      5.2723     -1.4127
     5.3688      5.2717     -1.4125
     5.3694      5.2711     -1.4124
       5.37      5.2705     -1.4122
     5.3706      5.2699     -1.4121
     5.3712      5.2693     -1.4119
     5.3718      5.2688     -1.4118
     5.3724      5.2682     -1.4116
     5.3731      5.2676     -1.4114
     5.3737       5.267     -1.4113
     5.3743      5.2664     -1.4111
     5.3749      5.2658      -1.411
     5.3755      5.2652     -1.4108
     5.3761      5.2647     -1.4107
     5.3767      5.2641     -1.4105
     5.3773      5.2635     -1.4103
      5.378      5.2629     -1.4102
     5.3786      5.2623       -1.41
     5.3792      5.2617     -1.4099
     5.3798      5.2612     -1.4097
     5.3804      5.2606     -1.4096
      5.381        5.26     -1.4094
     5.3816      5.2594     -1.4093
     5.3823      5.2588     -1.4091
     5.3829      5.2582     -1.4089
     5.3835      5.2576     -1.4088
     5.3841      5.2571     -1.4086
     5.3847      5.2565     -1.4085
     5.3853      5.2559     -1.4083
     5.3859      5.2553     -1.4082
     5.3865      5.2547      -1.408
     5.3872      5.2541     -1.4078
     5.3878      5.2535     -1.4077
     5.3884       5.253     -1.4075
      5.389      5.2524     -1.4074
     5.3896      5.2518     -1.4072
     5.3902      5.2512     -1.4071
     5.3908      5.2506     -1.4069
     5.3914        5.25     -1.4067
     5.3921      5.2494     -1.4066
     5.3927      5.2489     -1.4064
     5.3933      5.2483     -1.4063
     5.3939      5.2477     -1.4061
     5.3945      5.2471      -1.406
     5.3951      5.2465     -1.4058
     5.3957      5.2459     -1.4056
     5.3963      5.2453     -1.4055
     5.3969      5.2447     -1.4053
     5.3976      5.2442     -1.4052
     5.3982      5.2436      -1.405
     5.3988       5.243     -1.4049
     5.3994      5.2424     -1.4047
        5.4      5.2418     -1.4045
     5.4006      5.2412     -1.4044
     5.4012      5.2406     -1.4042
     5.4018        5.24     -1.4041
     5.4024      5.2395     -1.4039
     5.4031      5.2389     -1.4038
     5.4037      5.2383     -1.4036
     5.4043      5.2377     -1.4034
     5.4049      5.2371     -1.4033
     5.4055      5.2365     -1.4031
     5.4061      5.2359      -1.403
     5.4067      5.2353     -1.4028
     5.4073      5.2348     -1.4026
     5.4079      5.2342     -1.4025
     5.4086      5.2336     -1.4023
     5.4092       5.233     -1.4022
     5.4098      5.2324      -1.402
     5.4104      5.2318     -1.4019
      5.411      5.2312     -1.4017
     5.4116      5.2306     -1.4015
     5.4122        5.23     -1.4014
     5.4128      5.2295     -1.4012
     5.4134      5.2289     -1.4011
      5.414      5.2283     -1.4009
     5.4147      5.2277     -1.4008
     5.4153      5.2271     -1.4006
     5.4159      5.2265     -1.4004
     5.4165      5.2259     -1.4003
     5.4171      5.2253     -1.4001
     5.4177      5.2247        -1.4
     5.4183      5.2242     -1.3998
     5.4189      5.2236     -1.3997
     5.4195       5.223     -1.3995
     5.4201      5.2224     -1.3993
     5.4207      5.2218     -1.3992
     5.4214      5.2212      -1.399
      5.422      5.2206     -1.3989
     5.4226        5.22     -1.3987
     5.4232      5.2194     -1.3985
     5.4238      5.2189     -1.3984
     5.4244      5.2183     -1.3982
      5.425      5.2177     -1.3981
     5.4256      5.2171     -1.3979
     5.4262      5.2165     -1.3978
     5.4268      5.2159     -1.3976
     5.4274      5.2153     -1.3974
      5.428      5.2147     -1.3973
     5.4287      5.2141     -1.3971
     5.4293      5.2135      -1.397
     5.4299       5.213     -1.3968
     5.4305      5.2124     -1.3966
     5.4311      5.2118     -1.3965
     5.4317      5.2112     -1.3963
     5.4323      5.2106     -1.3962
     5.4329        5.21      -1.396
     5.4335      5.2094     -1.3959
     5.4341      5.2088     -1.3957
     5.4347      5.2082     -1.3955
     5.4353      5.2076     -1.3954
     5.4359       5.207     -1.3952
     5.4365      5.2065     -1.3951
     5.4372      5.2059     -1.3949
     5.4378      5.2053     -1.3947
     5.4384      5.2047     -1.3946
      5.439      5.2041     -1.3944
     5.4396      5.2035     -1.3943
     5.4402      5.2029     -1.3941
     5.4408      5.2023      -1.394
     5.4414      5.2017     -1.3938
      5.442      5.2011     -1.3936
     5.4426      5.2005     -1.3935
     5.4432      5.1999     -1.3933
     5.4438      5.1994     -1.3932
     5.4444      5.1988      -1.393
      5.445      5.1982     -1.3928
     5.4456      5.1976     -1.3927
     5.4462       5.197     -1.3925
     5.4469      5.1964     -1.3924
     5.4475      5.1958     -1.3922
     5.4481      5.1952     -1.3921
     5.4487      5.1946     -1.3919
     5.4493       5.194     -1.3917
     5.4499      5.1934     -1.3916
     5.4505      5.1928     -1.3914
     5.4511      5.1922     -1.3913
     5.4517      5.1917     -1.3911
     5.4523      5.1911     -1.3909
     5.4529      5.1905     -1.3908
     5.4535      5.1899     -1.3906
     5.4541      5.1893     -1.3905
     5.4547      5.1887     -1.3903
     5.4553      5.1881     -1.3901
     5.4559      5.1875       -1.39
     5.4565      5.1869     -1.3898
     5.4571      5.1863     -1.3897
     5.4577      5.1857     -1.3895
     5.4584      5.1851     -1.3893
      5.459      5.1845     -1.3892
     5.4596      5.1839      -1.389
     5.4602      5.1833     -1.3889
     5.4608      5.1827     -1.3887
     5.4614      5.1822     -1.3886
      5.462      5.1816     -1.3884
     5.4626       5.181     -1.3882
     5.4632      5.1804     -1.3881
     5.4638      5.1798     -1.3879
     5.4644      5.1792     -1.3878
      5.465      5.1786     -1.3876
     5.4656       5.178     -1.3874
     5.4662      5.1774     -1.3873
     5.4668      5.1768     -1.3871
     5.4674      5.1762      -1.387
      5.468      5.1756     -1.3868
     5.4686       5.175     -1.3866
     5.4692      5.1744     -1.3865
     5.4698      5.1738     -1.3863
     5.4704      5.1732     -1.3862
      5.471      5.1726      -1.386
     5.4716       5.172     -1.3858
     5.4722      5.1715     -1.3857
     5.4728      5.1709     -1.3855
     5.4734      5.1703     -1.3854
      5.474      5.1697     -1.3852
     5.4746      5.1691      -1.385
     5.4753      5.1685     -1.3849
     5.4759      5.1679     -1.3847
     5.4765      5.1673     -1.3846
     5.4771      5.1667     -1.3844
     5.4777      5.1661     -1.3843
     5.4783      5.1655     -1.3841
     5.4789      5.1649     -1.3839
     5.4795      5.1643     -1.3838
     5.4801      5.1637     -1.3836
     5.4807      5.1631     -1.3835
     5.4813      5.1625     -1.3833
     5.4819      5.1619     -1.3831
     5.4825      5.1613      -1.383
     5.4831      5.1607     -1.3828
     5.4837      5.1601     -1.3827
     5.4843      5.1595     -1.3825
     5.4849      5.1589     -1.3823
     5.4855      5.1583     -1.3822
     5.4861      5.1577      -1.382
     5.4867      5.1572     -1.3819
     5.4873      5.1566     -1.3817
     5.4879       5.156     -1.3815
     5.4885      5.1554     -1.3814
     5.4891      5.1548     -1.3812
     5.4897      5.1542     -1.3811
     5.4903      5.1536     -1.3809
     5.4909       5.153     -1.3807
     5.4915      5.1524     -1.3806
     5.4921      5.1518     -1.3804
     5.4927      5.1512     -1.3803
     5.4933      5.1506     -1.3801
     5.4939        5.15     -1.3799
     5.4945      5.1494     -1.3798
     5.4951      5.1488     -1.3796
     5.4957      5.1482     -1.3795
     5.4963      5.1476     -1.3793
     5.4969       5.147     -1.3791
     5.4975      5.1464      -1.379
     5.4981      5.1458     -1.3788
     5.4987      5.1452     -1.3787
     5.4993      5.1446     -1.3785
     5.4999       5.144     -1.3783
     5.5005      5.1434     -1.3782
     5.5011      5.1428      -1.378
     5.5017      5.1422     -1.3779
     5.5023      5.1416     -1.3777
     5.5029       5.141     -1.3775
     5.5035      5.1404     -1.3774
     5.5041      5.1398     -1.3772
     5.5047      5.1392     -1.3771
     5.5053      5.1386     -1.3769
     5.5059       5.138     -1.3767
     5.5065      5.1374     -1.3766
     5.5071      5.1368     -1.3764
     5.5077      5.1362     -1.3762
     5.5083      5.1356     -1.3761
     5.5089       5.135     -1.3759
     5.5095      5.1344     -1.3758
     5.5101      5.1338     -1.3756
     5.5107      5.1332     -1.3754
     5.5113      5.1326     -1.3753
     5.5119       5.132     -1.3751
     5.5125      5.1314      -1.375
     5.5131      5.1308     -1.3748
     5.5137      5.1302     -1.3746
     5.5143      5.1296     -1.3745
     5.5149       5.129     -1.3743
     5.5155      5.1284     -1.3742
     5.5161      5.1278      -1.374
     5.5167      5.1272     -1.3738
     5.5173      5.1266     -1.3737
     5.5179       5.126     -1.3735
     5.5185      5.1254     -1.3734
     5.5191      5.1248     -1.3732
     5.5196      5.1242      -1.373
     5.5202      5.1236     -1.3729
     5.5208       5.123     -1.3727
     5.5214      5.1224     -1.3726
      5.522      5.1218     -1.3724
     5.5226      5.1212     -1.3722
     5.5232      5.1206     -1.3721
     5.5238        5.12     -1.3719
     5.5244      5.1194     -1.3717
      5.525      5.1188     -1.3716
     5.5256      5.1182     -1.3714
     5.5262      5.1176     -1.3713
     5.5268       5.117     -1.3711
     5.5274      5.1164     -1.3709
      5.528      5.1158     -1.3708
     5.5286      5.1152     -1.3706
     5.5292      5.1146     -1.3705
     5.5298       5.114     -1.3703
     5.5304      5.1134     -1.3701
      5.531      5.1128       -1.37
     5.5316      5.1122     -1.3698
     5.5322      5.1116     -1.3697
     5.5328       5.111     -1.3695
     5.5334      5.1104     -1.3693
      5.534      5.1098     -1.3692
     5.5346      5.1092      -1.369
     5.5352      5.1086     -1.3688
     5.5358       5.108     -1.3687
     5.5363      5.1074     -1.3685
     5.5369      5.1068     -1.3684
     5.5375      5.1062     -1.3682
     5.5381      5.1056      -1.368
     5.5387       5.105     -1.3679
     5.5393      5.1044     -1.3677
     5.5399      5.1038     -1.3676
     5.5405      5.1032     -1.3674
     5.5411      5.1026     -1.3672
     5.5417       5.102     -1.3671
     5.5423      5.1014     -1.3669
     5.5429      5.1008     -1.3667
     5.5435      5.1002     -1.3666
     5.5441      5.0996     -1.3664
     5.5447       5.099     -1.3663
     5.5453      5.0984     -1.3661
     5.5459      5.0978     -1.3659
     5.5465      5.0972     -1.3658
     5.5471      5.0966     -1.3656
     5.5476      5.0959     -1.3655
     5.5482      5.0953     -1.3653
     5.5488      5.0947     -1.3651
     5.5494      5.0941      -1.365
       5.55      5.0935     -1.3648
     5.5506      5.0929     -1.3646
     5.5512      5.0923     -1.3645
     5.5518      5.0917     -1.3643
     5.5524      5.0911     -1.3642
      5.553      5.0905      -1.364
     5.5536      5.0899     -1.3638
     5.5542      5.0893     -1.3637
     5.5548      5.0887     -1.3635
     5.5554      5.0881     -1.3634
      5.556      5.0875     -1.3632
     5.5566      5.0869      -1.363
     5.5571      5.0863     -1.3629
     5.5577      5.0857     -1.3627
     5.5583      5.0851     -1.3625
     5.5589      5.0845     -1.3624
     5.5595      5.0839     -1.3622
     5.5601      5.0833     -1.3621
     5.5607      5.0827     -1.3619
     5.5613      5.0821     -1.3617
     5.5619      5.0815     -1.3616
     5.5625      5.0808     -1.3614
     5.5631      5.0802     -1.3612
     5.5637      5.0796     -1.3611
     5.5643       5.079     -1.3609
     5.5648      5.0784     -1.3608
     5.5654      5.0778     -1.3606
      5.566      5.0772     -1.3604
     5.5666      5.0766     -1.3603
     5.5672       5.076     -1.3601
     5.5678      5.0754     -1.3599
     5.5684      5.0748     -1.3598
      5.569      5.0742     -1.3596
     5.5696      5.0736     -1.3595
     5.5702       5.073     -1.3593
     5.5708      5.0724     -1.3591
     5.5714      5.0718      -1.359
     5.5719      5.0712     -1.3588
     5.5725      5.0706     -1.3587
     5.5731      5.0699     -1.3585
     5.5737      5.0693     -1.3583
     5.5743      5.0687     -1.3582
     5.5749      5.0681      -1.358
     5.5755      5.0675     -1.3578
     5.5761      5.0669     -1.3577
     5.5767      5.0663     -1.3575
     5.5773      5.0657     -1.3574
     5.5779      5.0651     -1.3572
     5.5784      5.0645      -1.357
      5.579      5.0639     -1.3569
     5.5796      5.0633     -1.3567
     5.5802      5.0627     -1.3565
     5.5808      5.0621     -1.3564
     5.5814      5.0615     -1.3562
      5.582      5.0608      -1.356
     5.5826      5.0602     -1.3559
     5.5832      5.0596     -1.3557
     5.5838       5.059     -1.3556
     5.5843      5.0584     -1.3554
     5.5849      5.0578     -1.3552
     5.5855      5.0572     -1.3551
     5.5861      5.0566     -1.3549
     5.5867       5.056     -1.3547
     5.5873      5.0554     -1.3546
     5.5879      5.0548     -1.3544
     5.5885      5.0542     -1.3543
     5.5891      5.0536     -1.3541
     5.5897      5.0529     -1.3539
     5.5902      5.0523     -1.3538
     5.5908      5.0517     -1.3536
     5.5914      5.0511     -1.3534
      5.592      5.0505     -1.3533
     5.5926      5.0499     -1.3531
     5.5932      5.0493      -1.353
     5.5938      5.0487     -1.3528
     5.5944      5.0481     -1.3526
     5.5949      5.0475     -1.3525
     5.5955      5.0469     -1.3523
     5.5961      5.0463     -1.3521
     5.5967      5.0457      -1.352
     5.5973       5.045     -1.3518
     5.5979      5.0444     -1.3517
     5.5985      5.0438     -1.3515
     5.5991      5.0432     -1.3513
     5.5997      5.0426     -1.3512
     5.6002       5.042      -1.351
     5.6008      5.0414     -1.3508
     5.6014      5.0408     -1.3507
      5.602      5.0402     -1.3505
     5.6026      5.0396     -1.3503
     5.6032       5.039     -1.3502
     5.6038      5.0383       -1.35
     5.6044      5.0377     -1.3499
     5.6049      5.0371     -1.3497
     5.6055      5.0365     -1.3495
     5.6061      5.0359     -1.3494
     5.6067      5.0353     -1.3492
     5.6073      5.0347      -1.349
     5.6079      5.0341     -1.3489
     5.6085      5.0335     -1.3487
     5.6091      5.0329     -1.3485
     5.6096      5.0322     -1.3484
     5.6102      5.0316     -1.3482
     5.6108       5.031     -1.3481
     5.6114      5.0304     -1.3479
      5.612      5.0298     -1.3477
     5.6126      5.0292     -1.3476
     5.6132      5.0286     -1.3474
     5.6137       5.028     -1.3472
     5.6143      5.0274     -1.3471
     5.6149      5.0268     -1.3469
     5.6155      5.0261     -1.3468
     5.6161      5.0255     -1.3466
     5.6167      5.0249     -1.3464
     5.6173      5.0243     -1.3463
     5.6178      5.0237     -1.3461
     5.6184      5.0231     -1.3459
      5.619      5.0225     -1.3458
     5.6196      5.0219     -1.3456
     5.6202      5.0213     -1.3454
     5.6208      5.0206     -1.3453
     5.6214        5.02     -1.3451
     5.6219      5.0194     -1.3449
     5.6225      5.0188     -1.3448
     5.6231      5.0182     -1.3446
     5.6237      5.0176     -1.3445
     5.6243       5.017     -1.3443
     5.6249      5.0164     -1.3441
     5.6255      5.0157      -1.344
      5.626      5.0151     -1.3438
     5.6266      5.0145     -1.3436
     5.6272      5.0139     -1.3435
     5.6278      5.0133     -1.3433
     5.6284      5.0127     -1.3431
      5.629      5.0121      -1.343
     5.6295      5.0115     -1.3428
     5.6301      5.0109     -1.3427
     5.6307      5.0102     -1.3425
     5.6313      5.0096     -1.3423
     5.6319       5.009     -1.3422
     5.6325      5.0084      -1.342
      5.633      5.0078     -1.3418
     5.6336      5.0072     -1.3417
     5.6342      5.0066     -1.3415
     5.6348       5.006     -1.3413
     5.6354      5.0053     -1.3412
      5.636      5.0047      -1.341
     5.6365      5.0041     -1.3408
     5.6371      5.0035     -1.3407
     5.6377      5.0029     -1.3405
     5.6383      5.0023     -1.3404
     5.6389      5.0017     -1.3402
     5.6395       5.001       -1.34
       5.64      5.0004     -1.3399
     5.6406      4.9998     -1.3397
     5.6412      4.9992     -1.3395
     5.6418      4.9986     -1.3394
     5.6424       4.998     -1.3392
      5.643      4.9974      -1.339
     5.6435      4.9968     -1.3389
     5.6441      4.9961     -1.3387
     5.6447      4.9955     -1.3385
     5.6453      4.9949     -1.3384
     5.6459      4.9943     -1.3382
     5.6465      4.9937     -1.3381
      5.647      4.9931     -1.3379
     5.6476      4.9925     -1.3377
     5.6482      4.9918     -1.3376
     5.6488      4.9912     -1.3374
     5.6494      4.9906     -1.3372
     5.6499        4.99     -1.3371
     5.6505      4.9894     -1.3369
     5.6511      4.9888     -1.3367
     5.6517      4.9882     -1.3366
     5.6523      4.9875     -1.3364
     5.6529      4.9869     -1.3362
     5.6534      4.9863     -1.3361
      5.654      4.9857     -1.3359
     5.6546      4.9851     -1.3357
     5.6552      4.9845     -1.3356
     5.6558      4.9838     -1.3354
     5.6563      4.9832     -1.3353
     5.6569      4.9826     -1.3351
     5.6575       4.982     -1.3349
     5.6581      4.9814     -1.3348
     5.6587      4.9808     -1.3346
     5.6592      4.9802     -1.3344
     5.6598      4.9795     -1.3343
     5.6604      4.9789     -1.3341
      5.661      4.9783     -1.3339
     5.6616      4.9777     -1.3338
     5.6621      4.9771     -1.3336
     5.6627      4.9765     -1.3334
     5.6633      4.9758     -1.3333
     5.6639      4.9752     -1.3331
     5.6645      4.9746     -1.3329
      5.665       4.974     -1.3328
     5.6656      4.9734     -1.3326
     5.6662      4.9728     -1.3324
     5.6668      4.9722     -1.3323
     5.6674      4.9715     -1.3321
     5.6679      4.9709      -1.332
     5.6685      4.9703     -1.3318
     5.6691      4.9697     -1.3316
     5.6697      4.9691     -1.3315
     5.6703      4.9685     -1.3313
     5.6708      4.9678     -1.3311
     5.6714      4.9672      -1.331
      5.672      4.9666     -1.3308
     5.6726       4.966     -1.3306
     5.6732      4.9654     -1.3305
     5.6737      4.9648     -1.3303
     5.6743      4.9641     -1.3301
     5.6749      4.9635       -1.33
     5.6755      4.9629     -1.3298
     5.6761      4.9623     -1.3296
     5.6766      4.9617     -1.3295
     5.6772       4.961     -1.3293
     5.6778      4.9604     -1.3291
     5.6784      4.9598      -1.329
     5.6789      4.9592     -1.3288
     5.6795      4.9586     -1.3286
     5.6801       4.958     -1.3285
     5.6807      4.9573     -1.3283
     5.6813      4.9567     -1.3282
     5.6818      4.9561      -1.328
     5.6824      4.9555     -1.3278
      5.683      4.9549     -1.3277
     5.6836      4.9543     -1.3275
     5.6841      4.9536     -1.3273
     5.6847       4.953     -1.3272
     5.6853      4.9524      -1.327
     5.6859      4.9518     -1.3268
     5.6865      4.9512     -1.3267
      5.687      4.9505     -1.3265
     5.6876      4.9499     -1.3263
     5.6882      4.9493     -1.3262
     5.6888      4.9487      -1.326
     5.6893      4.9481     -1.3258
     5.6899      4.9474     -1.3257
     5.6905      4.9468     -1.3255
     5.6911      4.9462     -1.3253
     5.6916      4.9456     -1.3252
     5.6922       4.945      -1.325
     5.6928      4.9444     -1.3248
     5.6934      4.9437     -1.3247
      5.694      4.9431     -1.3245
     5.6945      4.9425     -1.3243
     5.6951      4.9419     -1.3242
     5.6957      4.9413      -1.324
     5.6963      4.9406     -1.3238
     5.6968        4.94     -1.3237
     5.6974      4.9394     -1.3235
      5.698      4.9388     -1.3233
     5.6986      4.9382     -1.3232
     5.6991      4.9375      -1.323
     5.6997      4.9369     -1.3228
     5.7003      4.9363     -1.3227
     5.7009      4.9357     -1.3225
     5.7014      4.9351     -1.3223
      5.702      4.9344     -1.3222
     5.7026      4.9338      -1.322
     5.7032      4.9332     -1.3218
     5.7037      4.9326     -1.3217
     5.7043       4.932     -1.3215
     5.7049      4.9313     -1.3213
     5.7055      4.9307     -1.3212
      5.706      4.9301      -1.321
     5.7066      4.9295     -1.3208
     5.7072      4.9289     -1.3207
     5.7078      4.9282     -1.3205
     5.7083      4.9276     -1.3204
     5.7089       4.927     -1.3202
     5.7095      4.9264       -1.32
     5.7101      4.9258     -1.3199
     5.7106      4.9251     -1.3197
     5.7112      4.9245     -1.3195
     5.7118      4.9239     -1.3194
     5.7124      4.9233     -1.3192
     5.7129      4.9226      -1.319
     5.7135       4.922     -1.3189
     5.7141      4.9214     -1.3187
     5.7147      4.9208     -1.3185
     5.7152      4.9202     -1.3184
     5.7158      4.9195     -1.3182
     5.7164      4.9189      -1.318
     5.7169      4.9183     -1.3179
     5.7175      4.9177     -1.3177
     5.7181      4.9171     -1.3175
     5.7187      4.9164     -1.3174
     5.7192      4.9158     -1.3172
     5.7198      4.9152      -1.317
     5.7204      4.9146     -1.3169
      5.721      4.9139     -1.3167
     5.7215      4.9133     -1.3165
     5.7221      4.9127     -1.3164
     5.7227      4.9121     -1.3162
     5.7232      4.9115      -1.316
     5.7238      4.9108     -1.3159
     5.7244      4.9102     -1.3157
      5.725      4.9096     -1.3155
     5.7255       4.909     -1.3154
     5.7261      4.9083     -1.3152
     5.7267      4.9077      -1.315
     5.7273      4.9071     -1.3149
     5.7278      4.9065     -1.3147
     5.7284      4.9058     -1.3145
      5.729      4.9052     -1.3144
     5.7295      4.9046     -1.3142
     5.7301       4.904      -1.314
     5.7307      4.9034     -1.3139
     5.7313      4.9027     -1.3137
     5.7318      4.9021     -1.3135
     5.7324      4.9015     -1.3133
      5.733      4.9009     -1.3132
     5.7335      4.9002      -1.313
     5.7341      4.8996     -1.3128
     5.7347       4.899     -1.3127
     5.7353      4.8984     -1.3125
     5.7358      4.8977     -1.3123
     5.7364      4.8971     -1.3122
      5.737      4.8965      -1.312
     5.7375      4.8959     -1.3118
     5.7381      4.8952     -1.3117
     5.7387      4.8946     -1.3115
     5.7393       4.894     -1.3113
     5.7398      4.8934     -1.3112
     5.7404      4.8928      -1.311
      5.741      4.8921     -1.3108
     5.7415      4.8915     -1.3107
     5.7421      4.8909     -1.3105
     5.7427      4.8903     -1.3103
     5.7432      4.8896     -1.3102
     5.7438       4.889       -1.31
     5.7444      4.8884     -1.3098
      5.745      4.8878     -1.3097
     5.7455      4.8871     -1.3095
     5.7461      4.8865     -1.3093
     5.7467      4.8859     -1.3092
     5.7472      4.8853      -1.309
     5.7478      4.8846     -1.3088
     5.7484       4.884     -1.3087
     5.7489      4.8834     -1.3085
     5.7495      4.8828     -1.3083
     5.7501      4.8821     -1.3082
     5.7506      4.8815      -1.308
     5.7512      4.8809     -1.3078
     5.7518      4.8803     -1.3077
     5.7524      4.8796     -1.3075
     5.7529       4.879     -1.3073
     5.7535      4.8784     -1.3072
     5.7541      4.8778      -1.307
     5.7546      4.8771     -1.3068
     5.7552      4.8765     -1.3067
     5.7558      4.8759     -1.3065
     5.7563      4.8752     -1.3063
     5.7569      4.8746     -1.3062
     5.7575       4.874      -1.306
      5.758      4.8734     -1.3058
     5.7586      4.8727     -1.3056
     5.7592      4.8721     -1.3055
     5.7597      4.8715     -1.3053
     5.7603      4.8709     -1.3051
     5.7609      4.8702      -1.305
     5.7614      4.8696     -1.3048
      5.762       4.869     -1.3046
     5.7626      4.8684     -1.3045
     5.7632      4.8677     -1.3043
     5.7637      4.8671     -1.3041
     5.7643      4.8665      -1.304
     5.7649      4.8659     -1.3038
     5.7654      4.8652     -1.3036
      5.766      4.8646     -1.3035
     5.7666       4.864     -1.3033
     5.7671      4.8633     -1.3031
     5.7677      4.8627      -1.303
     5.7683      4.8621     -1.3028
     5.7688      4.8615     -1.3026
     5.7694      4.8608     -1.3025
       5.77      4.8602     -1.3023
     5.7705      4.8596     -1.3021
     5.7711       4.859      -1.302
     5.7717      4.8583     -1.3018
     5.7722      4.8577     -1.3016
     5.7728      4.8571     -1.3014
     5.7734      4.8564     -1.3013
     5.7739      4.8558     -1.3011
     5.7745      4.8552     -1.3009
     5.7751      4.8546     -1.3008
     5.7756      4.8539     -1.3006
     5.7762      4.8533     -1.3004
     5.7767      4.8527     -1.3003
     5.7773       4.852     -1.3001
     5.7779      4.8514     -1.2999
     5.7784      4.8508     -1.2998
      5.779      4.8502     -1.2996
     5.7796      4.8495     -1.2994
     5.7801      4.8489     -1.2993
     5.7807      4.8483     -1.2991
     5.7813      4.8476     -1.2989
     5.7818       4.847     -1.2988
     5.7824      4.8464     -1.2986
      5.783      4.8458     -1.2984
     5.7835      4.8451     -1.2982
     5.7841      4.8445     -1.2981
     5.7847      4.8439     -1.2979
     5.7852      4.8432     -1.2977
     5.7858      4.8426     -1.2976
     5.7864       4.842     -1.2974
     5.7869      4.8414     -1.2972
     5.7875      4.8407     -1.2971
      5.788      4.8401     -1.2969
     5.7886      4.8395     -1.2967
     5.7892      4.8388     -1.2966
     5.7897      4.8382     -1.2964
     5.7903      4.8376     -1.2962
     5.7909      4.8369     -1.2961
     5.7914      4.8363     -1.2959
      5.792      4.8357     -1.2957
     5.7926      4.8351     -1.2955
     5.7931      4.8344     -1.2954
     5.7937      4.8338     -1.2952
     5.7943      4.8332      -1.295
     5.7948      4.8325     -1.2949
     5.7954      4.8319     -1.2947
     5.7959      4.8313     -1.2945
     5.7965      4.8306     -1.2944
     5.7971        4.83     -1.2942
     5.7976      4.8294      -1.294
     5.7982      4.8288     -1.2939
     5.7988      4.8281     -1.2937
     5.7993      4.8275     -1.2935
     5.7999      4.8269     -1.2934
     5.8004      4.8262     -1.2932
      5.801      4.8256      -1.293
     5.8016       4.825     -1.2928
     5.8021      4.8243     -1.2927
     5.8027      4.8237     -1.2925
     5.8033      4.8231     -1.2923
     5.8038      4.8224     -1.2922
     5.8044      4.8218      -1.292
     5.8049      4.8212     -1.2918
     5.8055      4.8206     -1.2917
     5.8061      4.8199     -1.2915
     5.8066      4.8193     -1.2913
     5.8072      4.8187     -1.2912
     5.8078       4.818      -1.291
     5.8083      4.8174     -1.2908
     5.8089      4.8168     -1.2906
     5.8094      4.8161     -1.2905
       5.81      4.8155     -1.2903
     5.8106      4.8149     -1.2901
     5.8111      4.8142       -1.29
     5.8117      4.8136     -1.2898
     5.8122       4.813     -1.2896
     5.8128      4.8123     -1.2895
     5.8134      4.8117     -1.2893
     5.8139      4.8111     -1.2891
     5.8145      4.8104      -1.289
      5.815      4.8098     -1.2888
     5.8156      4.8092     -1.2886
     5.8162      4.8085     -1.2884
     5.8167      4.8079     -1.2883
     5.8173      4.8073     -1.2881
     5.8179      4.8066     -1.2879
     5.8184       4.806     -1.2878
      5.819      4.8054     -1.2876
     5.8195      4.8047     -1.2874
     5.8201      4.8041     -1.2873
     5.8207      4.8035     -1.2871
     5.8212      4.8028     -1.2869
     5.8218      4.8022     -1.2867
     5.8223      4.8016     -1.2866
     5.8229      4.8009     -1.2864
     5.8235      4.8003     -1.2862
      5.824      4.7997     -1.2861
     5.8246       4.799     -1.2859
     5.8251      4.7984     -1.2857
     5.8257      4.7978     -1.2856
     5.8262      4.7971     -1.2854
     5.8268      4.7965     -1.2852
     5.8274      4.7959     -1.2851
     5.8279      4.7952     -1.2849
